Species,Sample,Image,Event,Tank,Treatment,size..mm.,Date,Month
Hydrobia,SF43,9,0,A4,amb,4.579783133,2022-03-30,March
Hydrobia,SF43,9,0,A4,amb,2.75586747,2022-03-30,March
Hydrobia,SF43,9,0,A4,amb,2.51686747,2022-03-30,March
Hydrobia,SF43,9,0,A4,amb,3.246590361,2022-03-30,March
Hydrobia,SF43,9,0,A4,amb,3.11560241,2022-03-30,March
Hydrobia,SF43,9,0,A4,amb,3.343915663,2022-03-30,March
Hydrobia,SF43,9,0,A4,amb,3.717060241,2022-03-30,March
Hydrobia,SF43,9,0,A4,amb,4.28626506,2022-03-30,March
Hydrobia,SF43,9,0,A4,amb,3.981831325,2022-03-30,March
Hydrobia,SF43,9,0,A4,amb,5.050807229,2022-03-30,March
Hydrobia,SF43,9,0,A4,amb,2.818686747,2022-03-30,March
Hydrobia,SF43,9,0,A4,amb,3.905036145,2022-03-30,March
Hydrobia,SF43,9,0,A4,amb,5.25553012,2022-03-30,March
Hydrobia,SF43,9,0,A4,amb,3.951807229,2022-03-30,March
Hydrobia,SF43,9,0,A4,amb,4.549951807,2022-03-30,March
Hydrobia,SF43,9,0,A4,amb,2.605481928,2022-03-30,March
Hydrobia,SF43,9,0,A4,amb,3.321831325,2022-03-30,March
Hydrobia,SF43,9,0,A4,amb,4.381361446,2022-03-30,March
Hydrobia,SF43,9,0,A4,amb,4.450301205,2022-03-30,March
Hydrobia,SF43,9,0,A4,amb,3.779650602,2022-03-30,March
Hydrobia,SF43,9,0,A4,amb,4.553650602,2022-03-30,March
Hydrobia,SF43,9,0,A4,amb,5.070686747,2022-03-30,March
Hydrobia,SF43,9,0,A4,amb,4.717301205,2022-03-30,March
Hydrobia,SF43,9,0,A4,amb,4.090963855,2022-03-30,March
Hydrobia,SF43,9,0,A4,amb,3.32446988,2022-03-30,March
Hydrobia,SF43,9,0,A4,amb,6.051072289,2022-03-30,March
Hydrobia,SF43,10,0,A4,amb,1.849951807,2022-03-30,March
Hydrobia,SF43,10,0,A4,amb,3.648361446,2022-03-30,March
Hydrobia,SF43,10,0,A4,amb,3.762289157,2022-03-30,March
Hydrobia,SF43,10,0,A4,amb,3.532325301,2022-03-30,March
Hydrobia,SF43,10,0,A4,amb,4.27339759,2022-03-30,March
Hydrobia,SF43,10,0,A4,amb,4.178759036,2022-03-30,March
Hydrobia,SF43,10,0,A4,amb,4.468445783,2022-03-30,March
Hydrobia,SF43,10,0,A4,amb,4.487373494,2022-03-30,March
Hydrobia,SF43,10,0,A4,amb,3.361325301,2022-03-30,March
Hydrobia,SF43,10,0,A4,amb,3.9637710839999998,2022-03-30,March
Hydrobia,SF43,10,0,A4,amb,4.094722892,2022-03-30,March
Hydrobia,SF43,10,0,A4,amb,4.416626506,2022-03-30,March
Hydrobia,SF43,10,0,A4,amb,3.589819277,2022-03-30,March
Hydrobia,SF43,10,0,A4,amb,2.808614458,2022-03-30,March
Hydrobia,SF43,10,0,A4,amb,3.739891566,2022-03-30,March
Hydrobia,SF43,10,0,A4,amb,4.044216867,2022-03-30,March
Hydrobia,SF43,10,0,A4,amb,5.005590361,2022-03-30,March
Hydrobia,SF43,10,0,A4,amb,3.042771084,2022-03-30,March
Hydrobia,SF43,10,0,A4,amb,3.308156627,2022-03-30,March
Hydrobia,SF43,10,0,A4,amb,3.95853012,2022-03-30,March
Hydrobia,SF43,10,0,A4,amb,4.550301205,2022-03-30,March
Hydrobia,SF43,10,0,A4,amb,5.39260241,2022-03-30,March
Hydrobia,SF43,10,0,A4,amb,2.835144578,2022-03-30,March
Hydrobia,SF43,10,0,A4,amb,3.681975904,2022-03-30,March
Hydrobia,SF43,10,0,A4,amb,6.048746988,2022-03-30,March
Hydrobia,SF43,10,0,A4,amb,4.262072289,2022-03-30,March
Hydrobia,SF43,10,0,A4,amb,3.76453012,2022-03-30,March
Hydrobia,SF43,10,0,A4,amb,3.749686747,2022-03-30,March
Hydrobia,SF43,10,0,A4,amb,2.267698795,2022-03-30,March
Hydrobia,SF43,10,0,A4,amb,3.62360241,2022-03-30,March
Hydrobia,SF43,10,0,A4,amb,3.855421687,2022-03-30,March
Hydrobia,SF43,10,0,A4,amb,3.325759036,2022-03-30,March
Hydrobia,SF43,10,0,A4,amb,4.198686747,2022-03-30,March
Hydrobia,SF43,10,0,A4,amb,4.880963855,2022-03-30,March
Hydrobia,SF43,10,0,A4,amb,3.488301205,2022-03-30,March
Hydrobia,SF43,10,0,A4,amb,2.763927711,2022-03-30,March
Hydrobia,SF43,10,0,A4,amb,2.845108434,2022-03-30,March
Hydrobia,SF43,10,0,A4,amb,4.156915663,2022-03-30,March
Hydrobia,SF43,10,0,A4,amb,3.428662651,2022-03-30,March
Hydrobia,SF43,10,0,A4,amb,2.24746988,2022-03-30,March
Hydrobia,SF43,10,0,A4,amb,3.489349398,2022-03-30,March
Hydrobia,SF43,10,0,A4,amb,4.326518072,2022-03-30,March
Hydrobia,SF43,10,0,A4,amb,4.195144578,2022-03-30,March
Hydrobia,SF43,10,0,A4,amb,5.425783133,2022-03-30,March
Hydrobia,SF43,10,0,A4,amb,2.898807229,2022-03-30,March
Hydrobia,SF43,10,0,A4,amb,3.489457831,2022-03-30,March
Hydrobia,SF43,10,0,A4,amb,3.716879518,2022-03-30,March
Hydrobia,SF43,10,0,A4,amb,4.331060241,2022-03-30,March
Hydrobia,SF43,10,0,A4,amb,4.722228916,2022-03-30,March
Hydrobia,SF43,10,0,A4,amb,3.71039759,2022-03-30,March
Hydrobia,SF43,10,0,A4,amb,3.777578313,2022-03-30,March
Hydrobia,SF43,11,0,A4,amb,2.419987952,2022-03-30,March
Hydrobia,SF43,11,0,A4,amb,2.460614458,2022-03-30,March
Hydrobia,SF43,11,0,A4,amb,2.411337349,2022-03-30,March
Hydrobia,SF43,11,0,A4,amb,2.852096386,2022-03-30,March
Hydrobia,SF43,11,0,A4,amb,2.295975904,2022-03-30,March
Hydrobia,SF43,11,0,A4,amb,3.224831325,2022-03-30,March
Hydrobia,SF43,11,0,A4,amb,4.294048193,2022-03-30,March
Hydrobia,SF43,11,0,A4,amb,5.042228916,2022-03-30,March
Hydrobia,SF43,11,0,A4,amb,5.05353012,2022-03-30,March
Hydrobia,SF43,11,0,A4,amb,3.727024096,2022-03-30,March
Hydrobia,SF43,11,0,A4,amb,2.700385542,2022-03-30,March
Hydrobia,SF43,11,0,A4,amb,3.314072289,2022-03-30,March
Hydrobia,SF43,11,0,A4,amb,3.489289157,2022-03-30,March
Hydrobia,SF43,11,0,A4,amb,4.058963855,2022-03-30,March
Hydrobia,SF43,11,0,A4,amb,2.736277108,2022-03-30,March
Hydrobia,SF43,11,0,A4,amb,4.425891566,2022-03-30,March
Hydrobia,SF43,11,0,A4,amb,3.269506024,2022-03-30,March
Hydrobia,SF43,11,0,A4,amb,4.105638554,2022-03-30,March
Hydrobia,SF43,11,0,A4,amb,3.705313253,2022-03-30,March
Hydrobia,SF43,11,0,A4,amb,3.761710843,2022-03-30,March
Hydrobia,SF43,11,0,A4,amb,2.676506024,2022-03-30,March
Hydrobia,SF43,11,0,A4,amb,4.334361446,2022-03-30,March
Hydrobia,SF43,11,0,A4,amb,4.891481928,2022-03-30,March
Hydrobia,SF43,11,0,A4,amb,3.636807229,2022-03-30,March
Hydrobia,SF43,11,0,A4,amb,4.200891566,2022-03-30,March
Hydrobia,SF43,11,0,A4,amb,3.938096386,2022-03-30,March
Hydrobia,SF43,11,0,A4,amb,2.941939759,2022-03-30,March
Hydrobia,SF43,11,0,A4,amb,4.25260241,2022-03-30,March
Hydrobia,SF43,11,0,A4,amb,4.801361446,2022-03-30,March
Hydrobia,SF43,11,0,A4,amb,3.456566265,2022-03-30,March
Hydrobia,SF43,11,0,A4,amb,3.69146988,2022-03-30,March
Hydrobia,SF43,11,0,A4,amb,4.587626506,2022-03-30,March
Hydrobia,SF43,11,0,A4,amb,3.785084337,2022-03-30,March
Hydrobia,SF43,11,0,A4,amb,2.108650602,2022-03-30,March
Hydrobia,SF43,11,0,A4,amb,1.733638554,2022-03-30,March
Hydrobia,SF43,11,0,A4,amb,3.277493976,2022-03-30,March
Hydrobia,SF43,11,0,A4,amb,3.548445783,2022-03-30,March
Hydrobia,SF43,11,0,A4,amb,3.570903614,2022-03-30,March
Hydrobia,SF43,11,0,A4,amb,3.792963855,2022-03-30,March
Hydrobia,SF43,11,0,A4,amb,3.717891566,2022-03-30,March
Hydrobia,SF43,11,0,A4,amb,2.796951807,2022-03-30,March
Hydrobia,SF43,11,0,A4,amb,3.443385542,2022-03-30,March
Hydrobia,SF43,11,0,A4,amb,3.707746988,2022-03-30,March
Hydrobia,SF43,11,0,A4,amb,5.02639759,2022-03-30,March
Hydrobia,SF43,11,0,A4,amb,4.431566265,2022-03-30,March
Hydrobia,SF43,11,0,A4,amb,4.123036145,2022-03-30,March
Hydrobia,SF43,11,0,A4,amb,4.962843373,2022-03-30,March
Hydrobia,SF43,11,0,A4,amb,3.896337349,2022-03-30,March
Hydrobia,SF43,11,0,A4,amb,3.304662651,2022-03-30,March
Hydrobia,SF43,11,0,A4,amb,3.878626506,2022-03-30,March
Hydrobia,SF43,11,0,A4,amb,3.753481928,2022-03-30,March
Hydrobia,SF43,12,0,A4,amb,3.86753012,2022-03-30,March
Hydrobia,SF43,12,0,A4,amb,4.093554217,2022-03-30,March
Hydrobia,SF43,12,0,A4,amb,2.40339759,2022-03-30,March
Hydrobia,SF43,12,0,A4,amb,2.379710843,2022-03-30,March
Hydrobia,SF43,12,0,A4,amb,3.509891566,2022-03-30,March
Hydrobia,SF43,12,0,A4,amb,4.303048193,2022-03-30,March
Hydrobia,SF43,12,0,A4,amb,4.524927711,2022-03-30,March
Hydrobia,SF43,12,0,A4,amb,4.131903614,2022-03-30,March
Hydrobia,SF43,12,0,A4,amb,3.18546988,2022-03-30,March
Hydrobia,SF43,12,0,A4,amb,3.694831325,2022-03-30,March
Hydrobia,SF43,12,0,A4,amb,3.995879518,2022-03-30,March
Hydrobia,SF43,12,0,A4,amb,3.414795181,2022-03-30,March
Hydrobia,SF43,12,0,A4,amb,2.949722892,2022-03-30,March
Hydrobia,SF43,12,0,A4,amb,2.548445783,2022-03-30,March
Hydrobia,SF43,12,0,A4,amb,3.861,2022-03-30,March
Hydrobia,SF43,12,0,A4,amb,3.42053012,2022-03-30,March
Hydrobia,SF43,12,0,A4,amb,3.915686747,2022-03-30,March
Hydrobia,SF43,12,0,A4,amb,4.068385542,2022-03-30,March
Hydrobia,SF43,12,0,A4,amb,3.71726506,2022-03-30,March
Hydrobia,SF43,12,0,A4,amb,3.220783133,2022-03-30,March
Hydrobia,SF43,12,0,A4,amb,3.813421687,2022-03-30,March
Hydrobia,SF43,12,0,A4,amb,3.054433735,2022-03-30,March
Hydrobia,SF43,12,0,A4,amb,4.217012048,2022-03-30,March
Hydrobia,SF43,12,0,A4,amb,3.438036145,2022-03-30,March
Hydrobia,SF43,12,0,A4,amb,4.313626506,2022-03-30,March
Hydrobia,SF43,12,0,A4,amb,2.274939759,2022-03-30,March
Hydrobia,SF43,12,0,A4,amb,2.499024096,2022-03-30,March
Hydrobia,SF43,12,0,A4,amb,4.109072289,2022-03-30,March
Hydrobia,SF43,12,0,A4,amb,3.551192771,2022-03-30,March
Hydrobia,SF43,12,0,A4,amb,2.924843373,2022-03-30,March
Hydrobia,SF43,12,0,A4,amb,3.899084337,2022-03-30,March
Hydrobia,SF43,12,0,A4,amb,2.961072289,2022-03-30,March
Hydrobia,SF43,12,0,A4,amb,3.494915663,2022-03-30,March
Hydrobia,SF43,12,0,A4,amb,5.135108434,2022-03-30,March
Hydrobia,SF43,12,0,A4,amb,5.186445783,2022-03-30,March
Hydrobia,SF43,12,0,A4,amb,3.785457831,2022-03-30,March
Hydrobia,SF43,12,0,A4,amb,2.566361446,2022-03-30,March
Hydrobia,SF43,12,0,A4,amb,4.480012048,2022-03-30,March
Hydrobia,SF43,12,0,A4,amb,3.093481928,2022-03-30,March
Hydrobia,SF43,12,0,A4,amb,4.217578313,2022-03-30,March
Hydrobia,SF43,12,0,A4,amb,4.320638554,2022-03-30,March
Hydrobia,SF43,12,0,A4,amb,4.37886747,2022-03-30,March
Hydrobia,SF43,12,0,A4,amb,3.116421687,2022-03-30,March
Hydrobia,SF43,12,0,A4,amb,3.754783133,2022-03-30,March
Hydrobia,SF43,12,0,A4,amb,4.109228916,2022-03-30,March
Hydrobia,SF43,12,0,A4,amb,4.825674699,2022-03-30,March
Hydrobia,SF43,12,0,A4,amb,3.734240964,2022-03-30,March
Hydrobia,SF43,12,0,A4,amb,3.305626506,2022-03-30,March
Hydrobia,SF43,12,0,A4,amb,3.126879518,2022-03-30,March
Hydrobia,SF43,12,0,A4,amb,2.774855422,2022-03-30,March
Hydrobia,SF43,12,0,A4,amb,3.271686747,2022-03-30,March
Hydrobia,SF43,12,0,A4,amb,3.912204819,2022-03-30,March
Hydrobia,SF43,12,0,A4,amb,2.965481928,2022-03-30,March
Hydrobia,SF43,13,0,A4,amb,2.23253012,2022-03-30,March
Hydrobia,SF43,13,0,A4,amb,2.677228916,2022-03-30,March
Hydrobia,SF43,13,0,A4,amb,3.498746988,2022-03-30,March
Hydrobia,SF43,13,0,A4,amb,4.719542169,2022-03-30,March
Hydrobia,SF43,13,0,A4,amb,4.349506024,2022-03-30,March
Hydrobia,SF43,13,0,A4,amb,3.875192771,2022-03-30,March
Hydrobia,SF43,13,0,A4,amb,2.871831325,2022-03-30,March
Hydrobia,SF43,13,0,A4,amb,3.369433735,2022-03-30,March
Hydrobia,SF43,13,0,A4,amb,2.357457831,2022-03-30,March
Hydrobia,SF43,13,0,A4,amb,4.35239759,2022-03-30,March
Hydrobia,SF43,13,0,A4,amb,4.438662651,2022-03-30,March
Hydrobia,SF43,13,0,A4,amb,3.676626506,2022-03-30,March
Hydrobia,SF43,13,0,A4,amb,3.722072289,2022-03-30,March
Hydrobia,SF43,13,0,A4,amb,4.364975904,2022-03-30,March
Hydrobia,SF43,13,0,A4,amb,4.749759036,2022-03-30,March
Hydrobia,SF43,13,0,A4,amb,2.703879518,2022-03-30,March
Hydrobia,SF43,13,0,A4,amb,3.006084337,2022-03-30,March
Hydrobia,SF43,13,0,A4,amb,4.17873494,2022-03-30,March
Hydrobia,SF43,13,0,A4,amb,3.03186747,2022-03-30,March
Hydrobia,SF43,13,0,A4,amb,4.271084337,2022-03-30,March
Hydrobia,SF43,13,0,A4,amb,3.851168675,2022-03-30,March
Hydrobia,SF43,13,0,A4,amb,3.821891566,2022-03-30,March
Hydrobia,SF43,13,0,A4,amb,4.023096386,2022-03-30,March
Hydrobia,SF43,13,0,A4,amb,4.12439759,2022-03-30,March
Hydrobia,SF43,13,0,A4,amb,3.08413253,2022-03-30,March
Hydrobia,SF43,13,0,A4,amb,4.264325301,2022-03-30,March
Hydrobia,SF43,13,0,A4,amb,2.229506024,2022-03-30,March
Hydrobia,SF43,13,0,A4,amb,4.091373494,2022-03-30,March
Hydrobia,SF43,13,0,A4,amb,2.65153012,2022-03-30,March
Hydrobia,SF43,13,0,A4,amb,5.672590361,2022-03-30,March
Hydrobia,SF43,13,0,A4,amb,3.749698795,2022-03-30,March
Hydrobia,SF43,13,0,A4,amb,3.890277108,2022-03-30,March
Hydrobia,SF43,13,0,A4,amb,2.814036145,2022-03-30,March
Hydrobia,SF43,13,0,A4,amb,3.152903614,2022-03-30,March
Hydrobia,SF43,13,0,A4,amb,4.02339759,2022-03-30,March
Hydrobia,SF43,13,0,A4,amb,3.432686747,2022-03-30,March
Hydrobia,SF43,13,0,A4,amb,4.715036145,2022-03-30,March
Hydrobia,SF43,13,0,A4,amb,4.223963855,2022-03-30,March
Hydrobia,SF43,13,0,A4,amb,4.303963855,2022-03-30,March
Hydrobia,SF43,13,0,A4,amb,4.432771084,2022-03-30,March
Hydrobia,SF43,13,0,A4,amb,3.377457831,2022-03-30,March
Hydrobia,SF43,13,0,A4,amb,2.921638554,2022-03-30,March
Hydrobia,SF43,13,0,A4,amb,2.820289157,2022-03-30,March
Hydrobia,SF43,13,0,A4,amb,4.747120482,2022-03-30,March
Hydrobia,SF43,13,0,A4,amb,4.832542169,2022-03-30,March
Hydrobia,SF43,13,0,A4,amb,4.772289157,2022-03-30,March
Hydrobia,SF43,13,0,A4,amb,3.547674699,2022-03-30,March
Hydrobia,SF43,13,0,A4,amb,4.766578313,2022-03-30,March
Hydrobia,SF43,13,0,A4,amb,2.911445783,2022-03-30,March
Hydrobia,SF43,14,0,A4,amb,2.673349398,2022-03-30,March
Hydrobia,SF43,14,0,A4,amb,3.438301205,2022-03-30,March
Hydrobia,SF43,14,0,A4,amb,3.293216867,2022-03-30,March
Hydrobia,SF43,14,0,A4,amb,2.98046988,2022-03-30,March
Hydrobia,SF43,14,0,A4,amb,4.316578313,2022-03-30,March
Hydrobia,SF43,14,0,A4,amb,4.733048193,2022-03-30,March
Hydrobia,SF43,14,0,A4,amb,4.469421687,2022-03-30,March
Hydrobia,SF43,14,0,A4,amb,2.060156627,2022-03-30,March
Hydrobia,SF43,14,0,A4,amb,3.558421687,2022-03-30,March
Hydrobia,SF43,14,0,A4,amb,3.32286747,2022-03-30,March
Hydrobia,SF43,14,0,A4,amb,5.356433735,2022-03-30,March
Hydrobia,SF43,14,0,A4,amb,3.858072289,2022-03-30,March
Hydrobia,SF43,14,0,A4,amb,4.430542169,2022-03-30,March
Hydrobia,SF43,14,0,A4,amb,4.712144578,2022-03-30,March
Hydrobia,SF43,14,0,A4,amb,5.671554217,2022-03-30,March
Hydrobia,SF43,14,0,A4,amb,3.90453012,2022-03-30,March
Hydrobia,SF43,14,0,A4,amb,3.557771084,2022-03-30,March
Hydrobia,SF43,14,0,A4,amb,3.670903614,2022-03-30,March
Hydrobia,SF43,14,0,A4,amb,5.283409639,2022-03-30,March
Hydrobia,SF43,14,0,A4,amb,4.256120482,2022-03-30,March
Hydrobia,SF43,14,0,A4,amb,2.915590361,2022-03-30,March
Hydrobia,SF43,14,0,A4,amb,4.785686747,2022-03-30,March
Hydrobia,SF43,14,0,A4,amb,4.677325301,2022-03-30,March
Hydrobia,SF43,14,0,A4,amb,4.135951807,2022-03-30,March
Hydrobia,SF43,14,0,A4,amb,4.998843373,2022-03-30,March
Hydrobia,SF43,14,0,A4,amb,4.068385542,2022-03-30,March
Hydrobia,SF43,14,0,A4,amb,4.243674699,2022-03-30,March
Hydrobia,SF43,14,0,A4,amb,4.213506024,2022-03-30,March
Hydrobia,SF43,14,0,A4,amb,2.711361446,2022-03-30,March
Hydrobia,SF43,14,0,A4,amb,3.056518072,2022-03-30,March
Hydrobia,SF43,14,0,A4,amb,4.394879518,2022-03-30,March
Hydrobia,SF43,14,0,A4,amb,4.521048193,2022-03-30,March
Hydrobia,SF43,14,0,A4,amb,4.765072289,2022-03-30,March
Hydrobia,SF43,14,0,A4,amb,6.287987952,2022-03-30,March
Hydrobia,SF43,14,0,A4,amb,3.584168675,2022-03-30,March
Hydrobia,SF43,14,0,A4,amb,4.354831325,2022-03-30,March
Hydrobia,SF43,14,0,A4,amb,4.319313253,2022-03-30,March
Hydrobia,SF43,14,0,A4,amb,3.69760241,2022-03-30,March
Hydrobia,SF43,14,0,A4,amb,3.259277108,2022-03-30,March
Hydrobia,SF43,14,0,A4,amb,4.034192771,2022-03-30,March
Hydrobia,SF43,14,0,A4,amb,4.529301205,2022-03-30,March
Hydrobia,SF43,14,0,A4,amb,4.920614458,2022-03-30,March
Hydrobia,SF43,14,0,A4,amb,4.604253012,2022-03-30,March
Hydrobia,SF43,14,0,A4,amb,4.174710843,2022-03-30,March
Hydrobia,SF43,14,0,A4,amb,4.658626506,2022-03-30,March
Hydrobia,SF43,14,0,A4,amb,3.226409639,2022-03-30,March
Hydrobia,SF43,14,0,A4,amb,3.047891566,2022-03-30,March
Hydrobia,SF43,14,0,A4,amb,3.440939759,2022-03-30,March
Hydrobia,SF43,15,0,A4,amb,2.53660241,2022-03-30,March
Hydrobia,SF43,15,0,A4,amb,2.913590361,2022-03-30,March
Hydrobia,SF43,15,0,A4,amb,3.84139759,2022-03-30,March
Hydrobia,SF43,15,0,A4,amb,4.519096386,2022-03-30,March
Hydrobia,SF43,15,0,A4,amb,3.004939759,2022-03-30,March
Hydrobia,SF43,15,0,A4,amb,1.915108434,2022-03-30,March
Hydrobia,SF43,15,0,A4,amb,2.898819277,2022-03-30,March
Hydrobia,SF43,15,0,A4,amb,4.109024096,2022-03-30,March
Hydrobia,SF43,15,0,A4,amb,3.238120482,2022-03-30,March
Hydrobia,SF43,15,0,A4,amb,3.08213253,2022-03-30,March
Hydrobia,SF43,15,0,A4,amb,3.578831325,2022-03-30,March
Hydrobia,SF43,15,0,A4,amb,3.879120482,2022-03-30,March
Hydrobia,SF43,15,0,A4,amb,2.670819277,2022-03-30,March
Hydrobia,SF43,15,0,A4,amb,4.085084337,2022-03-30,March
Hydrobia,SF43,15,0,A4,amb,3.394987952,2022-03-30,March
Hydrobia,SF43,15,0,A4,amb,3.705048193,2022-03-30,March
Hydrobia,SF43,15,0,A4,amb,4.428506024,2022-03-30,March
Hydrobia,SF43,15,0,A4,amb,3.721807229,2022-03-30,March
Hydrobia,SF43,15,0,A4,amb,3.561361446,2022-03-30,March
Hydrobia,SF43,15,0,A4,amb,3.892674699,2022-03-30,March
Hydrobia,SF43,15,0,A4,amb,3.514590361,2022-03-30,March
Hydrobia,SF43,15,0,A4,amb,3.938638554,2022-03-30,March
Hydrobia,SF43,15,0,A4,amb,4.050084337,2022-03-30,March
Hydrobia,SF43,15,0,A4,amb,3.78086747,2022-03-30,March
Hydrobia,SF43,15,0,A4,amb,4.581614458,2022-03-30,March
Hydrobia,SF43,15,0,A4,amb,3.66360241,2022-03-30,March
Hydrobia,SF43,15,0,A4,amb,3.728566265,2022-03-30,March
Hydrobia,SF43,15,0,A4,amb,4.500012048,2022-03-30,March
Hydrobia,SF43,15,0,A4,amb,4.343192771,2022-03-30,March
Hydrobia,SF43,15,0,A4,amb,3.006409639,2022-03-30,March
Hydrobia,SF43,15,0,A4,amb,3.817228916,2022-03-30,March
Hydrobia,SF43,15,0,A4,amb,4.369012048,2022-03-30,March
Hydrobia,SF43,15,0,A4,amb,4.11126506,2022-03-30,March
Hydrobia,SF43,15,0,A4,amb,3.654722892,2022-03-30,March
Hydrobia,SF43,15,0,A4,amb,2.583626506,2022-03-30,March
Hydrobia,SF43,15,0,A4,amb,4.164240964,2022-03-30,March
Hydrobia,SF43,15,0,A4,amb,3.613216867,2022-03-30,March
Hydrobia,SF43,15,0,A4,amb,5.204240964,2022-03-30,March
Hydrobia,SF43,15,0,A4,amb,4.56113253,2022-03-30,March
Hydrobia,SF43,15,0,A4,amb,3.249012048,2022-03-30,March
Hydrobia,SF43,15,0,A4,amb,4.597144578,2022-03-30,March
Hydrobia,SF43,15,0,A4,amb,3.852710843,2022-03-30,March
Hydrobia,SF43,15,0,A4,amb,3.548939759,2022-03-30,March
Hydrobia,SF43,15,0,A4,amb,3.838710843,2022-03-30,March
Hydrobia,SF43,15,0,A4,amb,4.519638554,2022-03-30,March
Hydrobia,SF43,15,0,A4,amb,3.752975904,2022-03-30,March
Hydrobia,SF43,15,0,A4,amb,3.833240964,2022-03-30,March
Hydrobia,SF43,15,0,A4,amb,3.680746988,2022-03-30,March
Hydrobia,SF43,15,0,A4,amb,4.482337349,2022-03-30,March
Hydrobia,SF43,15,0,A4,amb,4.335951807,2022-03-30,March
Hydrobia,SF43,15,0,A4,amb,5.488795181,2022-03-30,March
Hydrobia,SF43,16,0,A4,amb,2.24453012,2022-03-30,March
Hydrobia,SF43,16,0,A4,amb,3.920060241,2022-03-30,March
Hydrobia,SF43,16,0,A4,amb,2.623421687,2022-03-30,March
Hydrobia,SF43,16,0,A4,amb,4.031277108,2022-03-30,March
Hydrobia,SF43,16,0,A4,amb,4.120493976,2022-03-30,March
Hydrobia,SF43,16,0,A4,amb,2.498783133,2022-03-30,March
Hydrobia,SF43,16,0,A4,amb,4.327771084,2022-03-30,March
Hydrobia,SF43,16,0,A4,amb,3.622686747,2022-03-30,March
Hydrobia,SF43,16,0,A4,amb,3.498819277,2022-03-30,March
Hydrobia,SF43,16,0,A4,amb,4.132373494,2022-03-30,March
Hydrobia,SF43,16,0,A4,amb,3.81426506,2022-03-30,March
Hydrobia,SF43,16,0,A4,amb,4.740144578,2022-03-30,March
Hydrobia,SF43,16,0,A4,amb,4.50253012,2022-03-30,March
Hydrobia,SF43,16,0,A4,amb,4.102373494,2022-03-30,March
Hydrobia,SF43,16,0,A4,amb,3.059746988,2022-03-30,March
Hydrobia,SF43,16,0,A4,amb,3.76160241,2022-03-30,March
Hydrobia,SF43,16,0,A4,amb,3.306433735,2022-03-30,March
Hydrobia,SF43,16,0,A4,amb,3.465385542,2022-03-30,March
Hydrobia,SF43,16,0,A4,amb,2.419409639,2022-03-30,March
Hydrobia,SF43,16,0,A4,amb,4.201024096,2022-03-30,March
Hydrobia,SF43,16,0,A4,amb,3.59626506,2022-03-30,March
Hydrobia,SF43,16,0,A4,amb,1.98273494,2022-03-30,March
Hydrobia,SF43,16,0,A4,amb,3.031084337,2022-03-30,March
Hydrobia,SF43,16,0,A4,amb,2.775638554,2022-03-30,March
Hydrobia,SF43,16,0,A4,amb,4.741072289,2022-03-30,March
Hydrobia,SF43,16,0,A4,amb,4.398686747,2022-03-30,March
Hydrobia,SF43,16,0,A4,amb,2.659481928,2022-03-30,March
Hydrobia,SF43,16,0,A4,amb,3.845457831,2022-03-30,March
Hydrobia,SF43,16,0,A4,amb,4.061024096,2022-03-30,March
Hydrobia,SF43,16,0,A4,amb,3.440096386,2022-03-30,March
Hydrobia,SF43,16,0,A4,amb,1.900722892,2022-03-30,March
Hydrobia,SF43,16,0,A4,amb,3.766457831,2022-03-30,March
Hydrobia,SF43,16,0,A4,amb,3.063566265,2022-03-30,March
Hydrobia,SF43,16,0,A4,amb,4.3619156630000004,2022-03-30,March
Hydrobia,SF43,16,0,A4,amb,3.406686747,2022-03-30,March
Hydrobia,SF43,16,0,A4,amb,4.451807229,2022-03-30,March
Hydrobia,SF43,16,0,A4,amb,2.50986747,2022-03-30,March
Hydrobia,SF43,16,0,A4,amb,4.006722892,2022-03-30,March
Hydrobia,SF43,16,0,A4,amb,2.17739759,2022-03-30,March
Hydrobia,SF43,16,0,A4,amb,4.191807229,2022-03-30,March
Hydrobia,SF43,16,0,A4,amb,4.473060241,2022-03-30,March
Hydrobia,SF43,16,0,A4,amb,3.380650602,2022-03-30,March
Hydrobia,SF43,16,0,A4,amb,4.006228916,2022-03-30,March
Hydrobia,SF43,16,0,A4,amb,4.30339759,2022-03-30,March
Hydrobia,SF43,16,0,A4,amb,3.668349398,2022-03-30,March
Hydrobia,SF43,16,0,A4,amb,4.411951807,2022-03-30,March
Hydrobia,SF43,16,0,A4,amb,3.706072289,2022-03-30,March
Hydrobia,SF43,16,0,A4,amb,3.13453012,2022-03-30,March
Hydrobia,SF43,16,0,A4,amb,4.175638554,2022-03-30,March
Hydrobia,SF43,16,0,A4,amb,4.50286747,2022-03-30,March
Hydrobia,SF43,16,0,A4,amb,3.108301205,2022-03-30,March
Hydrobia,SF43,16,0,A4,amb,4.223385542,2022-03-30,March
Hydrobia,SF43,16,0,A4,amb,3.852506024,2022-03-30,March
Hydrobia,SF43,17,0,A4,amb,2.908686747,2022-03-30,March
Hydrobia,SF43,17,0,A4,amb,3.538746988,2022-03-30,March
Hydrobia,SF43,17,0,A4,amb,4.008373494,2022-03-30,March
Hydrobia,SF43,17,0,A4,amb,4.501337349,2022-03-30,March
Hydrobia,SF43,17,0,A4,amb,2.239566265,2022-03-30,March
